omega,e_id,c_ew
8,114,28.502965030614156
8,115,7.892507940821118
8,116,6.64617941025134
8,117,15.06240705471842
8,118,7.774484891278725
8,119,9.517121372301288
8,120,6.14363851346993
8,121,14.481979516460303
8,122,5.037356863326978
8,123,12.626943818915883
8,124,19.768124504374747
8,125,8.326528555619996
8,126,11.785217758244782
8,127,6.499778424308969
8,128,13.054656009285907
8,129,21.03876042523779
8,130,5.566641653187768
8,131,18.46073914908417
8,132,12.047214468165315
8,133,10.783275245840523
8,134,8.251290911148168
8,135,4.9151332498501565
8,136,3.5378809497126227
8,137,17.081493032399848
8,138,18.78683388063325
8,139,11.113487569365617
8,140,5.605191474207748
8,141,12.050361953529253
8,142,7.937853021721044
8,143,18.25798681170109
8,144,9.489917259570541
8,145,20.43548720552298
8,146,4.669720877505782
8,147,6.547673600016211
8,148,5.88143067272826
8,149,4.195761428721579
8,150,28.09866850772089
8,151,18.845342460850816
8,152,5.287930022288476
8,153,13.552734156189105
8,154,5.38406564683431
8,155,35.603316718828566
8,156,5.598104551822879
8,157,12.83578972542918
8,158,14.270921349069308
8,159,15.072935770048705
8,160,34.37375115590247
8,161,5.084248823579967
8,162,17.510907576568776
8,163,14.404188495948258
8,164,92.36363056327427
8,165,7.176905730541452
8,166,19.93371977844248
8,167,17.406584496716263
8,168,37.84843248207504
8,169,25.69940279239273
8,170,26.36894872550955
8,171,28.926009662450255
8,172,27.851183131025078
8,173,36.23719160319472
8,174,29.785474274965157
8,175,29.070636276478396
8,176,28.129683620154076
8,177,4.5937811302828075
8,178,238.4789823710656
9,0,12.5125
9,1,29.481125000000002
9,2,156.641625
9,3,11.574124999999999
9,4,23.148125
9,5,60.096125
9,6,40.983625
9,7,38.819875
9,8,18.168625
9,9,18.328500000000002
9,10,63.7755
9,11,20.29225
9,12,7.8125
9,13,36.76475
9,14,17.099875
9,15,17.680374999999998
9,16,5.114625
9,17,6.41025
9,18,14.988
9,19,28.604124999999996
9,20,6.940625000000001
9,21,24.752499999999998
9,22,25.354999999999997
9,23,10.68375
9,24,31.725875000000002
9,25,14.72325
9,26,12.886625
9,27,7.861625
9,28,25.406499999999998
9,29,15.625
9,30,7.668749999999999
9,31,14.619875
9,32,13.255625
9,33,24.801625
9,34,14.534875
9,35,7.9975
9,36,37.764375
9,37,10.84125
9,38,12.690375
9,39,16.55625
9,40,10.048250000000001
9,41,5.0607500000000005
9,42,122.54899999999999
9,43,25.150875
9,44,8.802875
9,45,46.64175
9,46,132.97875
9,47,11.792499999999999
9,48,7.4405
9,49,23.148125
9,50,20.661125
9,51,25.667375
9,52,6.830625
9,53,9.25925
9,54,5.09375
9,55,7.436
9,56,13.8735
9,57,9.21825
9,58,9.8425
9,59,6.6137500000000005
9,60,20.0
9,61,3.87
9,62,6.720375
9,63,24.752499999999998
9,64,16.622375
9,65,9.124125
9,66,21.258499999999998
9,67,7.64525
9,68,10.245875
9,69,4.32525
9,70,17.680374999999998
9,71,130.89000000000001
9,72,82.7815
9,73,12.940000000000001
9,74,9.328375
9,75,12.940000000000001
9,76,17.38525
9,77,5.4513750000000005
9,78,4.980125
9,79,5.792375
9,80,8.620750000000001
9,81,8.333375
9,82,92.592625
9,83,22.281625
9,84,33.244625
9,85,62.5
9,86,12.677499999999998
9,87,41.39075
9,88,13.60175
9,89,5.734
9,90,10.68375
9,91,12.315249999999999
9,92,78.125
9,93,4.499625
9,94,3.8579999999999997
9,95,9.8425
9,96,3.037625
9,97,35.21125
9,98,6.3775
9,99,6.9445
9,100,27.532999999999998
9,101,9.44825
9,102,8.86525
9,103,10.245875
9,104,30.788125
9,105,8.446
9,106,12.376249999999999
9,107,6.253125000000001
9,108,100.8065
9,109,51.2295
9,110,25.77325
9,111,17.755625
9,112,61.88125
9,113,14.654125
9,114,34.106375
9,115,9.46975
9,116,8.446
9,117,19.50075
9,118,10.162625
9,119,12.254875
9,120,7.2253750000000005
9,121,17.556125
9,122,6.648874999999999
9,123,14.952125
9,124,24.752499999999998
9,125,9.827
9,126,14.740625000000001
9,127,7.9113750000000005
9,128,17.0765
9,129,28.801875
9,130,6.868125000000001
9,131,23.584874999999997
9,132,14.384375
9,133,13.38325
9,134,11.574124999999999
9,135,6.068
9,136,4.23725
9,137,21.55175
9,138,22.851875
9,139,14.12425
9,140,6.98325
9,141,15.375125
9,142,9.904875
9,143,22.361375
9,144,11.16075
9,145,23.8095
9,146,6.1275
9,147,7.891375
9,148,7.6922500000000005
9,149,5.458499999999999
9,150,33.068749999999994
9,151,22.851875
9,152,6.830625
9,153,17.781
9,154,6.830625
9,155,43.40275
9,156,6.894625
9,157,16.40425
9,158,16.55625
9,159,19.53125
9,160,41.52825
9,161,6.1576249999999995
9,162,20.424875
9,163,16.869125
9,164,120.19225
9,165,8.928625
9,166,25.987499999999997
9,167,22.978
9,168,47.529375
9,169,34.086
9,170,33.558875
9,171,35.650625
9,172,33.73275
9,173,47.352125
9,174,36.132374999999996
9,175,36.132374999999996
9,176,36.132374999999996
9,177,6.027
9,178,308.642
10,0,12.5125
10,1,29.481125000000002
10,2,156.641625
10,3,11.574124999999999
10,4,23.148125
10,5,60.096125
10,6,40.983625
10,7,38.819875
10,8,18.168625
10,9,18.328500000000002
10,10,63.7755
10,11,20.29225
10,12,7.8125
10,13,36.76475
10,14,17.099875
10,15,17.680374999999998
10,16,5.114625
10,17,6.41025
10,18,14.988
10,19,28.604124999999996
10,20,6.940625000000001
10,21,24.752499999999998
10,22,25.354999999999997
10,23,10.68375
10,24,31.725875000000002
10,25,14.72325
10,26,12.886625
10,27,7.861625
10,28,25.406499999999998
10,29,15.625
10,30,7.668749999999999
10,31,14.619875
10,32,13.255625
10,33,24.801625
10,34,14.534875
10,35,7.9975
10,36,37.764375
10,37,10.84125
10,38,12.690375
10,39,16.55625
10,40,10.048250000000001
10,41,5.0607500000000005
10,42,122.54899999999999
10,43,25.150875
10,44,8.802875
10,45,46.64175
10,46,132.97875
10,47,11.792499999999999
10,48,7.4405
10,49,23.148125
10,50,20.661125
10,51,25.667375
10,52,6.830625
10,53,9.25925
10,54,5.09375
10,55,7.436
10,56,13.8735
10,57,9.21825
10,58,9.8425
10,59,6.6137500000000005
10,60,20.0
10,61,3.87
10,62,6.720375
10,63,24.752499999999998
10,64,16.622375
10,65,9.124125
10,66,21.258499999999998
10,67,7.64525
10,68,10.245875
10,69,4.32525
10,70,17.680374999999998
10,71,130.89000000000001
10,72,82.7815
10,73,12.940000000000001
10,74,9.328375
10,75,12.940000000000001
10,76,17.38525
10,77,5.4513750000000005
10,78,4.980125
10,79,5.792375
10,80,8.620750000000001
10,81,8.333375
10,82,92.592625
10,83,22.281625
10,84,33.244625
10,85,62.5
10,86,12.677499999999998
10,87,41.39075
10,88,13.60175
10,89,5.734
10,90,10.68375
10,91,12.315249999999999
10,92,78.125
10,93,4.499625
10,94,3.8579999999999997
10,95,9.8425
10,96,3.037625
10,97,35.21125
10,98,6.3775
10,99,6.9445
10,100,27.532999999999998
10,101,9.44825
10,102,8.86525
10,103,10.245875
10,104,30.788125
10,105,8.446
10,106,12.376249999999999
10,107,6.253125000000001
10,108,100.8065
10,109,51.2295
10,110,25.77325
10,111,17.755625
10,112,61.88125
10,113,14.654125
10,114,34.106375
10,115,9.46975
10,116,8.446
10,117,19.50075
10,118,10.162625
10,119,12.254875
10,120,7.2253750000000005
10,121,17.556125
10,122,6.648874999999999
10,123,14.952125
10,124,24.752499999999998
10,125,9.827
10,126,14.740625000000001
10,127,7.9113750000000005
10,128,17.0765
10,129,28.801875
10,130,6.868125000000001
10,131,23.584874999999997
10,132,14.384375
10,133,13.38325
10,134,11.574124999999999
10,135,6.068
10,136,4.23725
10,137,21.55175
10,138,22.851875
10,139,14.12425
10,140,6.98325
10,141,15.375125
10,142,9.904875
10,143,22.361375
10,144,11.16075
10,145,23.8095
10,146,6.1275
10,147,7.891375
10,148,7.6922500000000005
10,149,5.458499999999999
10,150,33.068749999999994
10,151,22.851875
10,152,6.830625
10,153,17.781
10,154,6.830625
10,155,43.40275
10,156,6.894625
10,157,16.40425
10,158,16.55625
10,159,19.53125
10,160,41.52825
10,161,6.1576249999999995
10,162,20.424875
10,163,16.869125
10,164,120.19225
10,165,8.928625
10,166,25.987499999999997
10,167,22.978
10,168,47.529375
10,169,34.086
10,170,33.558875
10,171,35.650625
10,172,33.73275
10,173,47.352125
10,174,36.132374999999996
10,175,36.132374999999996
10,176,36.132374999999996
10,177,6.027
10,178,308.642
11,0,12.5125
11,1,29.481125000000002
11,2,156.641625
11,3,11.574124999999999
11,4,23.148125
11,5,60.096125
11,6,40.983625
11,7,38.819875
11,8,18.168625
11,9,18.328500000000002
11,10,63.7755
11,11,20.29225
11,12,7.8125
11,13,36.76475
11,14,17.099875
11,15,17.680374999999998
11,16,5.114625
11,17,6.41025
11,18,14.988
11,19,28.604124999999996
11,20,6.940625000000001
11,21,24.752499999999998
11,22,25.354999999999997
11,23,10.68375
11,24,31.725875000000002
11,25,14.72325
11,26,12.886625
11,27,7.861625
11,28,25.406499999999998
11,29,15.625
11,30,7.668749999999999
11,31,14.619875
11,32,13.255625
11,33,24.801625
11,34,14.534875
11,35,7.9975
11,36,37.764375
11,37,10.84125
11,38,12.690375
11,39,16.55625
11,40,10.048250000000001
11,41,5.0607500000000005
11,42,122.54899999999999
11,43,25.150875
11,44,8.802875
11,45,46.64175
11,46,132.97875
11,47,11.792499999999999
11,48,7.4405
11,49,23.148125
11,50,20.661125
11,51,25.667375
11,52,6.830625
11,53,9.25925
11,54,5.09375
11,55,7.436
11,56,13.8735
11,57,9.21825
11,58,9.8425
11,59,6.6137500000000005
11,60,20.0
11,61,3.87
11,62,6.720375
11,63,24.752499999999998
11,64,16.622375
11,65,9.124125
11,66,21.258499999999998
11,67,7.64525
11,68,10.245875
11,69,4.32525
11,70,17.680374999999998
11,71,130.89000000000001
11,72,82.7815
11,73,12.940000000000001
11,74,9.328375
11,75,12.940000000000001
11,76,17.38525
11,77,5.4513750000000005
11,78,4.980125
11,79,5.792375
11,80,8.620750000000001
11,81,8.333375
11,82,92.592625
11,83,22.281625
11,84,33.244625
11,85,62.5
11,86,12.677499999999998
11,87,41.39075
11,88,13.60175
11,89,5.734
11,90,10.68375
11,91,12.315249999999999
11,92,78.125
11,93,4.499625
11,94,3.8579999999999997
11,95,9.8425
11,96,3.037625
11,97,35.21125
11,98,6.3775
11,99,6.9445
11,100,27.532999999999998
11,101,9.44825
11,102,8.86525
11,103,10.245875
11,104,30.788125
11,105,8.446
11,106,12.376249999999999
11,107,6.253125000000001
11,108,100.8065
11,109,51.2295
11,110,25.77325
11,111,17.755625
11,112,61.88125
11,113,14.654125
11,114,34.106375
11,115,9.46975
11,116,8.446
11,117,19.50075
11,118,10.162625
11,119,12.254875
11,120,7.2253750000000005
11,121,17.556125
11,122,6.648874999999999
11,123,14.952125
11,124,24.752499999999998
11,125,9.827
11,126,14.740625000000001
11,127,7.9113750000000005
11,128,17.0765
11,129,28.801875
11,130,6.868125000000001
11,131,23.584874999999997
11,132,14.384375
11,133,13.38325
11,134,11.574124999999999
11,135,6.068
11,136,4.23725
11,137,21.55175
11,138,22.851875
11,139,14.12425
11,140,6.98325
11,141,15.375125
11,142,9.904875
11,143,22.361375
11,144,11.16075
11,145,23.8095
11,146,6.1275
11,147,7.891375
11,148,7.6922500000000005
11,149,5.458499999999999
11,150,33.068749999999994
11,151,22.851875
11,152,6.830625
11,153,17.781
11,154,6.830625
11,155,43.40275
11,156,6.894625
11,157,16.40425
11,158,16.55625
11,159,19.53125
11,160,41.52825
11,161,6.1576249999999995
11,162,20.424875
11,163,16.869125
11,164,120.19225
11,165,8.928625
11,166,25.987499999999997
11,167,22.978
11,168,47.529375
11,169,34.086
11,170,33.558875
11,171,35.650625
11,172,33.73275
11,173,47.352125
11,174,36.132374999999996
11,175,36.132374999999996
11,176,36.132374999999996
11,177,6.027
11,178,308.642
12,0,12.5125
12,1,29.481125000000002
12,2,156.641625
12,3,11.574124999999999
12,4,23.148125
12,5,60.096125
12,6,40.983625
12,7,38.819875
12,8,18.168625
12,9,18.328500000000002
12,10,63.7755
12,11,20.29225
12,12,7.8125
12,13,36.76475
12,14,17.099875
12,15,17.680374999999998
12,16,5.114625
12,17,6.41025
12,18,14.988
12,19,28.604124999999996
12,20,6.940625000000001
12,21,24.752499999999998
12,22,25.354999999999997
12,23,10.68375
12,24,31.725875000000002
12,25,14.72325
12,26,12.886625
12,27,7.861625
12,28,25.406499999999998
12,29,15.625
12,30,7.668749999999999
12,31,14.619875
12,32,13.255625
12,33,24.801625
12,34,14.534875
12,35,7.9975
12,36,37.764375
12,37,10.84125
12,38,12.690375
12,39,16.55625
12,40,10.048250000000001
12,41,5.0607500000000005
12,42,122.54899999999999
12,43,25.150875
12,44,8.802875
12,45,46.64175
12,46,132.97875
12,47,11.792499999999999
12,48,7.4405
12,49,23.148125
12,50,20.661125
12,51,25.667375
12,52,6.830625
12,53,9.25925
12,54,5.09375
12,55,7.436
12,56,13.8735
12,57,9.21825
12,58,9.8425
12,59,6.6137500000000005
12,60,20.0
12,61,3.87
12,62,6.720375
12,63,24.752499999999998
12,64,16.622375
12,65,9.124125
12,66,21.258499999999998
12,67,7.64525
12,68,10.245875
12,69,4.32525
12,70,17.680374999999998
12,71,130.89000000000001
12,72,82.7815
12,73,12.940000000000001
12,74,9.328375
12,75,12.940000000000001
12,76,17.38525
12,77,5.4513750000000005
12,78,4.980125
12,79,5.792375
12,80,8.620750000000001
12,81,8.333375
12,82,92.592625
12,83,22.281625
12,84,33.244625
12,85,62.5
12,86,12.677499999999998
12,87,41.39075
12,88,13.60175
12,89,5.734
12,90,10.68375
12,91,12.315249999999999
12,92,78.125
12,93,4.499625
12,94,3.8579999999999997
12,95,9.8425
12,96,3.037625
12,97,35.21125
12,98,6.3775
12,99,6.9445
12,100,27.532999999999998
12,101,9.44825
12,102,8.86525
12,103,10.245875
12,104,30.788125
12,105,8.446
12,106,12.376249999999999
12,107,6.253125000000001
12,108,100.8065
12,109,51.2295
12,110,25.77325
12,111,17.755625
12,112,61.88125
12,113,14.654125
12,114,34.106375
12,115,9.46975
12,116,8.446
12,117,19.50075
12,118,10.162625
12,119,12.254875
12,120,7.2253750000000005
12,121,17.556125
12,122,6.648874999999999
12,123,14.952125
12,124,24.752499999999998
12,125,9.827
12,126,14.740625000000001
12,127,7.9113750000000005
12,128,17.0765
12,129,28.801875
12,130,6.868125000000001
12,131,23.584874999999997
12,132,14.384375
12,133,13.38325
12,134,11.574124999999999
12,135,6.068
12,136,4.23725
12,137,21.55175
12,138,22.851875
12,139,14.12425
12,140,6.98325
12,141,15.375125
12,142,9.904875
12,143,22.361375
12,144,11.16075
12,145,23.8095
12,146,6.1275
12,147,7.891375
12,148,7.6922500000000005
12,149,5.458499999999999
12,150,33.068749999999994
12,151,22.851875
12,152,6.830625
12,153,17.781
12,154,6.830625
12,155,43.40275
12,156,6.894625
12,157,16.40425
12,158,16.55625
12,159,19.53125
12,160,41.52825
12,161,6.1576249999999995
12,162,20.424875
12,163,16.869125
12,164,120.19225
12,165,8.928625
12,166,25.987499999999997
12,167,22.978
12,168,47.529375
12,169,34.086
12,170,33.558875
12,171,35.650625
12,172,33.73275
12,173,47.352125
12,174,36.132374999999996
12,175,36.132374999999996
12,176,36.132374999999996
12,177,6.027
12,178,308.642
13,0,9.543793872814668
13,1,25.904282858227244
13,2,129.13058052713873
13,3,9.047571965775953
13,4,17.91126823185971
13,5,50.99669746525647
13,6,30.859604785513596
13,7,29.061692462712042
13,8,14.01815328956545
13,9,14.394604554824042
13,10,51.85728883559141
13,11,15.912683297114652
13,12,6.35446372279127
13,13,26.924382798008885
13,14,14.636952850531053
13,15,13.480055545436029
13,16,4.041449106208286
13,17,5.278616398181808
13,18,11.831144021968543
13,19,22.893092283877433
13,20,5.737026093893026
13,21,19.321251195074222
13,22,20.18958599493062
13,23,8.140746794906892
13,24,26.480661835773994
13,25,11.558895036818067
13,26,9.995423066153599
13,27,6.531177511395411
13,28,21.672055549027135
13,29,12.529626179658676
13,30,6.801608731614124
13,31,12.120117095921286
13,32,9.753373929750449
13,33,17.646990184829928
13,34,11.02217248893193
13,35,6.405882784204796
13,36,32.774915544561445
13,37,7.998323608516906
13,38,10.274589524024064
13,39,13.56580499210411
13,40,8.128359488209494
13,41,3.9499343659226036
13,42,90.62085904217315
13,43,20.197380282499438
13,44,7.384551428142221
13,45,35.07767882948199
13,46,105.58116511294006
13,47,8.973314008701427
13,48,5.444679918765115
13,49,18.622261715383473
13,50,15.515059712147746
13,51,21.335229912839566
13,52,5.882636220799778
13,53,7.3655901006567674
13,54,3.9900652512227857
13,55,6.066577156989718
13,56,11.269898982419615
13,57,7.898553633251537
13,58,8.502482429087902
13,59,5.0883642760839205
13,60,15.600267032479753
13,61,3.0722331247816257
13,62,5.17047076102322
13,63,21.02329369277384
13,64,13.841900926527504
13,65,6.657114220867069
13,66,17.758570972725494
13,67,6.0746572972544755
13,68,6.811052025257076
13,69,3.335228978831935
13,70,14.44465592164364
13,71,104.34497042513031
13,72,65.85306760152278
13,73,11.349276012949796
13,74,7.888240035150687
13,75,10.663496109686447
13,76,13.338990971436916
13,77,4.369027522179611
13,78,4.116305406557312
13,79,4.936232776719635
13,80,6.825084944236711
13,81,6.975314925741028
13,82,72.48968901844685
13,83,17.2384446346226
13,84,25.022601949625205
13,85,46.902330239325465
13,86,9.724270300116764
13,87,33.91522945123973
13,88,11.574619954506417
13,89,4.305177465220773
13,90,8.854867502160042
13,91,10.07482940016268
13,92,62.648707135619404
13,93,3.4059640252061496
13,94,3.2252758825942704
13,95,7.990830094301118
13,96,2.4367300038268853
13,97,27.97109510474295
13,98,5.456626656118309
13,99,5.487140129095016
13,100,21.777123507339834
13,101,7.469488790475943
13,102,7.297948250605148
13,103,8.292653222085358
13,104,25.950119220940653
13,105,6.5149456553223235
13,106,10.127080893268758
13,107,4.936751556260394
13,108,78.01623361680296
13,109,39.43170872440303
13,110,20.705222621675777
13,111,15.149875354921715
13,112,50.54607623416637
13,113,11.563971254276769
13,114,28.193108076753973
13,115,7.848376402897248
13,116,6.828902265601366
13,117,15.845539933023153
13,118,8.40693602617323
13,119,10.44767610725644
13,120,5.344526775538485
13,121,14.651460249666702
13,122,5.092853083872868
13,123,12.52982794626577
13,124,20.14717895079949
13,125,7.6721404351693305
13,126,12.921268924206519
13,127,6.133229460843693
13,128,13.826518126471132
13,129,21.702149743011887
13,130,5.600681366966027
13,131,19.575942374522505
13,132,10.668289538587231
13,133,10.585538387812889
13,134,9.628897578269937
13,135,4.962875400770634
13,136,3.4740964852442464
13,137,16.208080147135522
13,138,17.873063360265046
13,139,11.171670563490734
13,140,4.880678933956739
13,141,11.553156758908784
13,142,7.486695911160717
13,143,16.751462304770925
13,144,9.176359579146567
13,145,17.859398525886238
13,146,5.010462623663936
13,147,6.526344686392152
13,148,5.8441734269367025
13,149,4.717226344365702
13,150,26.497916517465214
13,151,18.68113686568695
13,152,5.477231485666552
13,153,14.85605225304034
13,154,5.405875917389179
13,155,33.166097575705
13,156,5.700436472306416
13,157,14.504365035098138
13,158,13.480527114994574
13,159,16.00918375975406
13,160,34.87170194880544
13,161,4.9387456662794715
13,162,16.29571027079717
13,163,13.792310303912924
13,164,93.37447413894978
13,165,6.767284414046227
13,166,22.73515016198013
13,167,18.04136951201723
13,168,36.637863629082965
13,169,26.69009291155358
13,170,25.69476016128721
13,171,29.00421452648891
13,172,26.513304667528157
13,173,38.93572635589462
13,174,28.70571779233785
13,175,27.839488427356315
13,176,29.03767386252051
13,177,4.431028143254746
13,178,268.0160586755845
14,0,9.95285097154365
14,1,24.171700250163106
14,2,130.88195645460618
14,3,9.617705065604051
14,4,17.711582336652267
14,5,47.585973979469735
14,6,36.56131978632747
14,7,31.156166685043463
14,8,14.702067819441847
14,9,14.479315017338728
14,10,51.337697055558024
14,11,16.264186211634176
14,12,5.98766310417813
14,13,32.21421258842812
14,14,14.551838061166789
14,15,14.252615303942807
14,16,3.8722087992107017
14,17,5.1296714283385
14,18,12.49851908029529
14,19,23.39681756698845
14,20,5.569189205872671
14,21,18.288736773300286
14,22,18.25855567831846
14,23,8.347307580267437
14,24,24.77832554699893
14,25,12.304052308594393
14,26,10.725941177398692
14,27,6.556652902579688
14,28,19.220469603872708
14,29,13.254666943462242
14,30,6.14180996991024
14,31,12.269814431324184
14,32,10.01891771419868
14,33,19.392001579322653
14,34,12.205935990249458
14,35,6.940242698470848
14,36,29.055066334025824
14,37,8.220090149202345
14,38,10.32268601545095
14,39,14.1226086151176
14,40,7.205407348428351
14,41,4.113385822880086
14,42,101.41945698716542
14,43,19.3530400570293
14,44,6.316085346109914
14,45,34.94004650801617
14,46,106.26997607364945
14,47,9.909330595715447
14,48,6.054180648722464
14,49,17.404781330527605
14,50,17.483606708125652
14,51,20.37521647725155
14,52,5.644824382178501
14,53,7.045627665982417
14,54,4.239402878949924
14,55,5.988071690300965
14,56,10.724763743718327
14,57,6.847065508921236
14,58,7.498420573358335
14,59,5.662683426480458
14,60,14.826498772306685
14,61,3.198475959645288
14,62,5.429090464841229
14,63,19.7880104262506
14,64,12.706813366839485
14,65,7.526310776492033
14,66,17.695294744281803
14,67,6.098183660922057
14,68,7.923838949251103
14,69,3.596429660924953
14,70,14.069439174334262
14,71,105.27002932182582
14,72,71.05071048603273
14,73,10.710956370966313
14,74,7.31409770117282
14,75,11.100358779863004
14,76,14.228035287461006
14,77,4.58741042189627
14,78,3.8296550624441488
14,79,4.478599135868226
14,80,7.166367923898058
14,81,6.242671258154187
14,82,74.01977737253142
14,83,18.06809131278461
14,84,26.84077921872398
14,85,47.57774209496853
14,86,10.228038371296108
14,87,32.550583114889555
14,88,11.60945937436964
14,89,4.776184236307601
14,90,8.675637860610776
14,91,9.7608591505557
14,92,62.75727697962423
14,93,3.7056246547162144
14,94,3.022445876191406
14,95,7.433600485116027
14,96,2.3841249804488567
14,97,28.366089032914566
14,98,4.985774151173617
14,99,5.58269675491563
14,100,21.531780836210444
14,101,7.247958939851282
14,102,7.178021993110494
14,103,8.00145404716899
14,104,25.150478557174942
14,105,6.948641113444461
14,106,9.63076670183353
14,107,4.552587864261696
14,108,82.0357629416684
14,109,43.452870074516156
14,110,21.479254751257567
14,111,14.770602646443015
14,112,53.00830902048799
14,113,11.37675161854917
14,114,27.747468692415985
14,115,7.666313571204612
14,116,6.663757846357297
14,117,15.823493845935234
14,118,8.132667526086612
14,119,10.649923333167811
14,120,6.270021037269011
14,121,13.804297026634329
14,122,5.677239130509455
14,123,13.33503165690715
14,124,20.52185695895672
14,125,8.010790712463319
14,126,11.517512783580372
14,127,6.513580193015723
14,128,11.992986182082696
14,129,23.642216252069833
14,130,5.596331767093863
14,131,19.546091540826705
14,132,12.550880424412924
14,133,10.514317880498428
14,134,9.960742253007126
14,135,4.957036465252523
14,136,3.343983359443673
14,137,15.465855025615761
14,138,18.217125282359824
14,139,10.733125470158702
14,140,5.7198232759150995
14,141,11.93744536865504
14,142,7.88308736476036
14,143,18.78641617791552
14,144,7.901941763980376
14,145,18.302381487773488
14,146,5.150950647767177
14,147,6.517315151645579
14,148,6.546351312666406
14,149,4.40741350113959
14,150,25.637912178845067
14,151,18.127619000470624
14,152,5.549062594165659
14,153,13.88666572603171
14,154,5.246364016304828
14,155,35.68469897904755
14,156,5.792895937651363
14,157,13.077914423301339
14,158,13.420910431049975
14,159,15.583053256909173
14,160,32.4544367831672
14,161,4.918058640229069
14,162,16.13578802123808
14,163,13.164895993186134
14,164,98.63436671541446
14,165,7.332641602053769
14,166,21.734976658510917
14,167,16.422758550826643
14,168,38.62957301021555
14,169,26.57636782831653
14,170,25.74097554907311
14,171,27.522763327303565
14,172,26.195068635072584
14,173,34.2387332060934
14,174,29.35498025538548
14,175,28.601163146687526
14,176,29.510376888424393
14,177,4.77886044552748
14,178,245.1499602465824
15,0,12.5125
15,1,29.481125000000002
15,2,156.641625
15,3,11.574124999999999
15,4,23.148125
15,5,60.096125
15,6,40.983625
15,7,38.819875
15,8,18.168625
15,9,18.328500000000002
15,10,63.7755
15,11,20.29225
15,12,7.8125
15,13,36.76475
15,14,17.099875
15,15,17.680374999999998
15,16,5.114625
15,17,6.41025
15,18,14.988
15,19,28.604124999999996
15,20,6.940625000000001
15,21,24.752499999999998
15,22,25.354999999999997
15,23,10.68375
15,24,31.725875000000002
15,25,14.72325
15,26,12.886625
15,27,7.861625
15,28,25.406499999999998
15,29,15.625
15,30,7.668749999999999
15,31,14.619875
15,32,13.255625
15,33,24.801625
15,34,14.534875
15,35,7.9975
15,36,37.764375
15,37,10.84125
15,38,12.690375
15,39,16.55625
15,40,10.048250000000001
15,41,5.0607500000000005
15,42,122.54899999999999
15,43,25.150875
15,44,8.802875
15,45,46.64175
15,46,132.97875
15,47,11.792499999999999
15,48,7.4405
15,49,23.148125
15,50,20.661125
15,51,25.667375
15,52,6.830625
15,53,9.25925
15,54,5.09375
15,55,7.436
15,56,13.8735
15,57,9.21825
15,58,9.8425
15,59,6.6137500000000005
15,60,20.0
15,61,3.87
15,62,6.720375
15,63,24.752499999999998
15,64,16.622375
15,65,9.124125
15,66,21.258499999999998
15,67,7.64525
15,68,10.245875
15,69,4.32525
15,70,17.680374999999998
15,71,130.89000000000001
15,72,82.7815
15,73,12.940000000000001
15,74,9.328375
15,75,12.940000000000001
15,76,17.38525
15,77,5.4513750000000005
15,78,4.980125
15,79,5.792375
15,80,8.620750000000001
15,81,8.333375
15,82,92.592625
15,83,22.281625
15,84,33.244625
15,85,62.5
15,86,12.677499999999998
15,87,41.39075
15,88,13.60175
15,89,5.734
15,90,10.68375
15,91,12.315249999999999
15,92,78.125
15,93,4.499625
15,94,3.8579999999999997
15,95,9.8425
15,96,3.037625
15,97,35.21125
15,98,6.3775
15,99,6.9445
15,100,27.532999999999998
15,101,9.44825
15,102,8.86525
15,103,10.245875
15,104,30.788125
15,105,8.446
15,106,12.376249999999999
15,107,6.253125000000001
15,108,100.8065
15,109,51.2295
15,110,25.77325
15,111,17.755625
15,112,61.88125
15,113,14.654125
15,114,34.106375
15,115,9.46975
15,116,8.446
15,117,19.50075
15,118,10.162625
15,119,12.254875
15,120,7.2253750000000005
15,121,17.556125
15,122,6.648874999999999
15,123,14.952125
15,124,24.752499999999998
15,125,9.827
15,126,14.740625000000001
15,127,7.9113750000000005
15,128,17.0765
15,129,28.801875
15,130,6.868125000000001
15,131,23.584874999999997
15,132,14.384375
15,133,13.38325
15,134,11.574124999999999
15,135,6.068
15,136,4.23725
15,137,21.55175
15,138,22.851875
15,139,14.12425
15,140,6.98325
15,141,15.375125
15,142,9.904875
15,143,22.361375
15,144,11.16075
15,145,23.8095
15,146,6.1275
15,147,7.891375
15,148,7.6922500000000005
15,149,5.458499999999999
15,150,33.068749999999994
15,151,22.851875
15,152,6.830625
15,153,17.781
15,154,6.830625
15,155,43.40275
15,156,6.894625
15,157,16.40425
15,158,16.55625
15,159,19.53125
15,160,41.52825
15,161,6.1576249999999995
15,162,20.424875
15,163,16.869125
15,164,120.19225
15,165,8.928625
15,166,25.987499999999997
15,167,22.978
15,168,47.529375
15,169,34.086
15,170,33.558875
15,171,35.650625
15,172,33.73275
15,173,47.352125
15,174,36.132374999999996
15,175,36.132374999999996
15,176,36.132374999999996
15,177,6.027
15,178,308.642
16,0,12.5125
16,1,29.481125000000002
16,2,156.641625
16,3,11.574124999999999
16,4,23.148125
16,5,60.096125
16,6,40.983625
16,7,38.819875
16,8,18.168625
16,9,18.328500000000002
16,10,63.7755
16,11,20.29225
16,12,7.8125
16,13,36.76475
16,14,17.099875
16,15,17.680374999999998
16,16,5.114625
16,17,6.41025
16,18,14.988
