omega,node,D_iw
11,90,14.769769492772909
11,91,93.59629980128473
11,92,18.200342661297057
11,93,35.19961249844668
11,94,174.91181114030675
11,95,63.735705051702965
11,96,16.291462290477465
11,97,52.402565712766986
11,98,177.57682918204674
11,99,0.0
11,100,22.026483552310467
11,101,5.174388688037474
11,102,0.0
11,103,41.595930095257835
11,104,30.400834200624153
11,105,55.112869582683246
11,106,59.559553343862504
11,107,2.7515303054748625
11,108,9.519659824150343
11,109,51.279660677635924
11,110,0.0
11,111,74.17272163539471
11,112,6.1767797026426
11,113,12.851393175464084
11,114,47.2779410021326
11,115,187.73929000153072
11,116,22.494683309480248
11,117,102.85702483193094
12,0,79.70143389146222
12,1,19.649060318992998
12,2,45.50636204077335
12,3,45.79145219027929
12,4,0.0
12,5,74.3914551045092
12,6,39.83819923720261
12,7,26.973343740144866
12,8,0.0
12,9,0.0
12,10,90.63269058624017
12,11,0.0
12,12,39.03855282598645
12,13,27.850249646106196
12,14,162.249113506124
12,15,30.567922924929793
12,16,23.76450300444094
12,17,64.73478743431237
12,18,43.71315815740278
12,19,22.54268871638581
12,20,22.001512009974658
12,21,14.709427528718846
12,22,6.904735946756772
12,23,14.500875259038466
12,24,0.0
12,25,0.0
12,26,71.86349284102064
12,27,16.902056931148707
12,28,48.42160752087729
12,29,0.0
12,30,0.0
12,31,65.06895436199616
12,32,27.599670543453968
12,33,79.80583757906552
12,34,41.95545393914713
12,35,34.85331459923218
12,36,0.0
12,37,0.0
12,38,28.19873678687311
12,39,100.29036876375507
12,40,37.3392767816471
12,41,115.7572305692037
12,42,24.485194256904187
12,43,24.55624306729463
12,44,73.43510964593814
12,45,0.0
12,46,34.404059530527675
12,47,24.198107838867873
12,48,0.0
12,49,17.26543099917766
12,50,21.013842910952967
12,51,23.21762748973441
12,52,23.66861628591534
12,53,0.0
12,54,77.17528729334214
12,55,124.65828646864388
12,56,13.051596841326422
12,57,13.906804319465778
12,58,0.0
12,59,146.19172132946753
12,60,0.0
12,61,102.36693048383351
12,62,0.0
12,63,0.0
12,64,0.0
12,65,0.0
12,66,43.9599247319242
12,67,0.0
12,68,0.0
12,69,126.92713403965466
12,70,0.0
12,71,15.747003016870213
12,72,11.524866955149088
12,73,109.07228295483888
12,74,95.09689561568524
12,75,231.39891209376574
12,76,63.74171748319096
12,77,85.22039234881238
12,78,90.7717455434205
12,79,0.0
12,80,0.0
12,81,52.99133909279932
12,82,19.013338017835576
12,83,11.858883492499455
12,84,29.52810067622806
12,85,37.44653024583431
12,86,0.0
12,87,69.37492549167067
12,88,0.0
12,89,168.19122768489873
12,90,11.815591564056648
12,91,85.28580439129473
12,92,60.29547766684115
12,93,39.3587708912538
12,94,45.996311710487305
12,95,43.12256632777618
12,96,23.131055273717603
12,97,64.69740661710087
12,98,40.78832842540549
12,99,0.0
12,100,27.224709717128064
12,101,6.0495352014600785
12,102,0.0
12,103,100.81950066787178
12,104,83.82170383033893
12,105,44.4744299417068
12,106,73.21028679738365
12,107,3.006898342830258
12,108,8.509586983372722
12,109,85.8366489630395
12,110,0.0
12,111,89.82189593040496
12,112,7.47462238087616
12,113,10.03566602854868
12,114,56.12207659461723
12,115,618.2445035403474
12,116,32.74597824834834
12,117,52.17043594781789
13,0,45.429102025151934
13,1,14.900376580305073
13,2,37.50404610940235
13,3,44.49300901017014
13,4,0.0
13,5,42.74202969061302
13,6,17.5346783028583
13,7,19.49335726028698
13,8,0.0
13,9,0.0
13,10,65.60859405222291
13,11,0.0
13,12,37.3007198490804
13,13,15.418262487440897
13,14,99.0201374188853
13,15,26.849711807964542
13,16,8.646405924494243
13,17,55.60076120534533
13,18,41.10740290165106
13,19,18.32520850645829
13,20,15.97573631951275
13,21,9.90561255698905
13,22,7.172054096842083
13,23,12.469510245483027
13,24,0.0
13,25,0.0
13,26,63.799849461747506
13,27,17.688671288714875
13,28,22.41634221345848
13,29,0.0
13,30,0.0
13,31,65.20343355072133
13,32,22.329891413245303
13,33,60.184404920701176
13,34,36.17777812590805
13,35,30.744543687754486
13,36,0.0
13,37,0.0
13,38,28.239163768087238
13,39,67.22179799197838
13,40,29.576205184116475
13,41,86.10457205191098
13,42,15.462205314074335
13,43,14.300665693068288
13,44,50.82317765153254
13,45,0.0
13,46,32.24806882967156
13,47,16.502343251588684
13,48,0.0
13,49,16.51544564004592
13,50,14.165978781598456
13,51,17.33885539991818
13,52,21.344865374010478
13,53,0.0
13,54,62.52135471041226
13,55,81.47913384029411
13,56,12.375527733490177
13,57,10.889882843695116
13,58,0.0
13,59,76.4195805518556
13,60,0.0
13,61,89.76330795865795
13,62,0.0
13,63,0.0
13,64,0.0
13,65,0.0
13,66,30.29893070088644
13,67,0.0
13,68,0.0
13,69,64.7829405316116
13,70,0.0
13,71,10.63288011506237
13,72,4.595700182413194
13,73,75.5358259875191
13,74,42.506278288531966
13,75,66.18902923517766
13,76,55.56014056595431
13,77,84.66256426980279
13,78,46.43215382732313
13,79,0.0
13,80,0.0
13,81,47.340580185014396
13,82,16.628072854934064
13,83,10.270634180892293
13,84,22.690403584289594
13,85,18.47803649158597
13,86,0.0
13,87,43.30607428094237
13,88,0.0
13,89,162.15695815170488
13,90,7.350316492209051
13,91,57.74009567224208
13,92,11.055457948653457
13,93,30.989657378457608
13,94,36.29490982945182
13,95,37.35316385966852
13,96,13.879582149917178
13,97,32.68620817314281
13,98,40.582835226699636
13,99,0.0
13,100,23.694301866176154
13,101,4.43138480509213
13,102,0.0
13,103,39.402780038084536
13,104,26.944567689006238
13,105,38.90228347854447
13,106,46.7652263544557
13,107,1.8522562596581713
13,108,8.690097196605349
13,109,35.46140685734473
13,110,0.0
13,111,65.55117707391942
13,112,6.078938803904008
13,113,7.284966653577412
13,114,22.302484216652157
13,115,180.58576542481416
13,116,16.209129003038033
13,117,28.75734674578016
14,0,55.231897783280246
14,1,19.40990125005227
14,2,39.25179895846165
14,3,36.627111962162594
14,4,0.0
14,5,51.26060900917413
14,6,20.90492511064298
14,7,25.40894576367473
14,8,0.0
14,9,0.0
14,10,67.8271349104055
14,11,0.0
14,12,28.084727330072248
14,13,9.729309146037126
14,14,83.89063595156773
14,15,21.714323452694742
14,16,10.612910028464523
14,17,69.6309421508384
14,18,44.72542891606996
14,19,15.333685664025221
14,20,11.290336600238172
14,21,9.380080196972033
14,22,7.027280921424366
14,23,10.96689904220554
14,24,0.0
14,25,0.0
14,26,65.11029383543783
14,27,15.038700284755654
14,28,20.063102467042487
14,29,0.0
14,30,0.0
14,31,59.7797711814588
14,32,22.105462123370817
14,33,62.806667935370996
14,34,26.91017362777485
14,35,35.281016664191796
14,36,0.0
14,37,0.0
14,38,23.467885155363827
14,39,54.79768156292899
14,40,35.40171075437604
14,41,89.02642872755682
14,42,16.928128783339023
14,43,16.047168501458216
14,44,49.47390832616991
14,45,0.0
14,46,31.10436069996475
14,47,21.540457060198335
14,48,0.0
14,49,17.956348250175793
14,50,17.488208787519714
14,51,15.832080019356889
14,52,22.33625750829846
14,53,0.0
14,54,52.0809793003379
14,55,87.28044157367388
14,56,9.862623602450048
14,57,11.249031861105337
14,58,0.0
14,59,70.18427734476906
14,60,0.0
14,61,77.71927636534534
14,62,0.0
14,63,0.0
14,64,0.0
14,65,0.0
14,66,25.864949204164468
14,67,0.0
14,68,0.0
14,69,65.2700988226902
14,70,0.0
14,71,10.772065643528679
14,72,5.62831869416594
14,73,55.93373229775226
14,74,44.44475031304421
14,75,64.81242451609155
14,76,58.13570552680385
14,77,64.84743315827438
14,78,32.55961017228956
14,79,0.0
14,80,0.0
14,81,50.92671272600323
14,82,19.017992373131683
14,83,12.041100853111951
14,84,21.066542204492997
14,85,21.546742079121707
14,86,0.0
14,87,45.21899337269478
14,88,0.0
14,89,158.4513812004272
14,90,8.798424768047743
14,91,49.99494071371259
14,92,11.14477597271067
14,93,26.948979873101063
14,94,44.50046261726907
14,95,29.500325963739076
14,96,15.42870814526597
14,97,33.648186624347446
14,98,35.074426338015755
14,99,0.0
14,100,21.27324362443706
14,101,3.874995929164929
14,102,0.0
14,103,38.221693785330025
14,104,26.2604982285468
14,105,46.46040252093366
14,106,46.12105499344459
14,107,1.770715790541465
14,108,8.593626565974342
14,109,35.68726690762166
14,110,0.0
14,111,60.144941555307774
14,112,5.632295800622458
14,113,7.34911014432228
14,114,18.815192678440948
14,115,194.92339036195494
14,116,21.164323086831253
14,117,28.167970435095306
15,0,63.197688486993286
15,1,33.58148657151447
15,2,41.98209044540743
15,3,69.62296799665798
15,4,0.0
15,5,47.82263433451715
15,6,19.351606702993987
15,7,25.031228345628545
15,8,0.0
15,9,0.0
15,10,70.36027390463647
15,11,0.0
15,12,73.9206766573358
15,13,17.341400379692672
15,14,188.01079427567524
15,15,25.143101055116922
15,16,15.884955871242477
15,17,201.09267345702457
15,18,131.43073143639026
15,19,23.100091923788135
15,20,32.09408161449437
15,21,94.79125616463864
15,22,14.76777201416947
15,23,11.967132426700585
15,24,0.0
15,25,0.0
15,26,116.13333830608462
15,27,20.922033652376356
15,28,23.44565595492829
15,29,0.0
15,30,0.0
15,31,92.7522894147438
15,32,40.42754655861898
15,33,56.230762133185955
15,34,34.87972142146452
15,35,39.34937819227512
15,36,0.0
15,37,0.0
15,38,55.249651470595246
15,39,72.92650824314737
15,40,37.201289364950526
15,41,119.50192006684014
15,42,30.110204123091158
15,43,21.059088842515
15,44,56.848890246499685
15,45,0.0
15,46,64.93008296561618
15,47,52.99949130987647
15,48,0.0
15,49,59.50063045612677
15,50,19.996409280889708
15,51,103.36701959971919
15,52,24.544791830980675
15,53,0.0
15,54,84.6174029494181
15,55,125.40595083283162
15,56,14.238884681161892
15,57,12.151996025055334
15,58,0.0
15,59,133.68190916114258
15,60,0.0
15,61,146.85545578392154
15,62,0.0
15,63,0.0
15,64,0.0
15,65,0.0
15,66,38.66994302310515
15,67,0.0
15,68,0.0
15,69,203.7777683462797
15,70,0.0
15,71,56.56967815725066
15,72,8.217383500993382
15,73,143.5377972431642
15,74,139.53215958340684
15,75,77.33045363326733
15,76,127.64792000324314
15,77,81.1690574039799
15,78,78.25566846034927
15,79,0.0
15,80,0.0
15,81,62.5724102900066
15,82,49.31893281664461
15,83,22.353967747545433
15,84,34.11261755391496
15,85,45.83065686663222
15,86,0.0
15,87,58.0925462184323
15,88,0.0
15,89,162.87199334569306
15,90,10.302701236560937
15,91,81.79799207930691
15,92,14.313651886376793
15,93,59.63272683924046
15,94,41.90452269132023
15,95,67.12602084562141
15,96,21.836874194110802
15,97,56.738611972198996
15,98,43.96608316572829
15,99,0.0
15,100,29.0640946527625
15,101,7.196009120976954
15,102,0.0
15,103,42.24513156482276
15,104,31.28891430149532
15,105,197.25711956925346
15,106,135.9491094701055
15,107,1.9895163661035153
15,108,10.774553286541469
15,109,39.86990922829628
15,110,0.0
15,111,75.21127059229092
15,112,9.042391281415737
15,113,44.805706175417534
15,114,23.97661308169246
15,115,207.35174264389283
15,116,84.65893957478961
15,117,46.35187565907905
16,0,48.763714711246465
16,1,22.385587671479712
16,2,42.63254555265678
16,3,69.38984903781123
16,4,0.0
16,5,97.4116765496726
16,6,33.11849085784126
16,7,29.12680742386412
16,8,0.0
16,9,0.0
16,10,78.96740130682754
16,11,0.0
16,12,39.645478820982966
16,13,13.487034556616734
16,14,94.79810254955603
16,15,27.991183029752648
16,16,10.315513297183903
16,17,147.69701916489782
16,18,280.5513608967262
16,19,18.38931083299074
16,20,22.35270485538628
16,21,19.027559695363138
16,22,9.701506254634541
16,23,15.52768939601375
16,24,0.0
16,25,0.0
16,26,149.97839986953184
16,27,16.8936881387619
16,28,26.058189652867707
16,29,0.0
16,30,0.0
16,31,108.85869869443161
16,32,29.092251033425583
16,33,57.878930411814295
16,34,47.086238898001575
16,35,45.773655484949806
16,36,0.0
16,37,0.0
16,38,31.185510406889435
16,39,69.77002278572934
16,40,63.542321263881675
16,41,118.09975425772755
16,42,41.86587392839394
16,43,15.52001992820107
16,44,73.71721385997095
16,45,0.0
16,46,49.697661654244705
16,47,28.100837348645065
16,48,0.0
16,49,29.61235480882956
16,50,19.45073545368239
16,51,21.996692795558015
16,52,22.258237893504077
16,53,0.0
16,54,75.31982958190461
16,55,700.729158732592
16,56,16.005060521115325
16,57,11.731192679120431
16,58,0.0
16,59,87.32448101994952
16,60,0.0
16,61,80.77009480804358
16,62,0.0
16,63,0.0
16,64,0.0
16,65,0.0
16,66,45.009687399387445
16,67,0.0
16,68,0.0
16,69,67.38786106949638
16,70,0.0
16,71,13.728379382464261
16,72,6.4185347001909445
16,73,77.45052321023877
16,74,52.684419856216735
16,75,93.94540277806838
16,76,64.52221456891183
16,77,70.68715097955783
16,78,93.74997037780557
16,79,0.0
16,80,0.0
16,81,80.01139882935233
16,82,20.251344830357144
16,83,12.66225095514475
16,84,31.434932504797356
16,85,22.2467848995016
16,86,0.0
16,87,51.99990531218829
16,88,0.0
16,89,2567.053308754006
16,90,15.381198909549765
16,91,65.73251026256668
16,92,13.092624549011205
16,93,46.155122446462954
16,94,50.466064821678785
16,95,84.43755453386048
16,96,46.89414362765311
16,97,36.42857772039501
16,98,40.722156158020915
16,99,0.0
16,100,27.26183590894902
16,101,6.048440713382669
16,102,0.0
16,103,60.91125805818647
16,104,44.15110084029966
16,105,39.66925200851139
16,106,82.42936063648675
16,107,4.587106473923809
16,108,12.015167315624115
16,109,85.78081715856243
16,110,0.0
16,111,66.1793916046333
16,112,32.90765845373411
16,113,12.703386307256514
16,114,25.646012632463005
16,115,190.5823731284368
16,116,73.4290676512387
16,117,32.81164437551074
17,0,42.86498563917066
17,1,19.546247012284784
17,2,39.23756268066253
17,3,39.79090574366261
17,4,0.0
17,5,32.840577956466504
17,6,18.19830575522007
17,7,24.610108326970447
17,8,0.0
17,9,0.0
17,10,59.968207720765385
17,11,0.0
17,12,34.882659418628585
17,13,12.501972036836875
17,14,74.76733174336864
17,15,20.724525917926865
17,16,10.65250150231731
17,17,53.68066142303641
17,18,43.13940277295332
17,19,16.36383255808561
17,20,10.712129714644478
17,21,9.772936812643444
17,22,6.1362292849775155
17,23,11.224851948910063
17,24,0.0
17,25,0.0
17,26,75.03651712585449
17,27,17.86157830224636
17,28,23.699338168298986
17,29,0.0
17,30,0.0
17,31,57.0110141821621
17,32,21.021897662178034
17,33,59.12257463940999
17,34,32.565388596370894
17,35,31.35271527973388
17,36,0.0
17,37,0.0
17,38,26.72971439181191
17,39,48.413768228576075
17,40,30.601658446898387
17,41,87.0590588967504
17,42,17.810759034361393
17,43,16.89580642143471
17,44,49.19511557184885
17,45,0.0
17,46,26.857704319318586
17,47,18.12230051721255
17,48,0.0
17,49,15.42240195330733
17,50,15.090413868939589
17,51,19.631690204789766
17,52,20.13963179727018
17,53,0.0
17,54,65.57922355458486
17,55,84.30777237915397
17,56,8.395282586134678
17,57,9.970550318983149
17,58,0.0
17,59,82.4852727150339
17,60,0.0
17,61,70.2485034622645
17,62,0.0
17,63,0.0
17,64,0.0
17,65,0.0
17,66,25.915638954689413
17,67,0.0
17,68,0.0
17,69,57.43523861350354
17,70,0.0
17,71,9.08595201625564
17,72,5.93342805327311
17,73,48.43858729808198
17,74,45.50866548587001
17,75,68.65285887437022
17,76,45.426777936630536
17,77,61.74357174562678
17,78,35.058152415106164
17,79,0.0
17,80,0.0
17,81,52.8206135252724
17,82,17.31613895352601
17,83,10.734007939505739
17,84,21.989651718011373
17,85,18.248991358431425
17,86,0.0
17,87,47.4508199234161
17,88,0.0
17,89,163.19213405487034
17,90,8.770497815985124
17,91,61.738041429048245
17,92,11.559189018514141
17,93,25.445868517927504
17,94,38.817078980894074
17,95,34.15457641950295
17,96,15.204965545104702
17,97,31.381855813561646
17,98,36.81869470054774
17,99,0.0
17,100,21.014723511176648
17,101,4.639470111900059
17,102,0.0
17,103,37.84091461219744
17,104,23.893835355401873
17,105,42.81262439019463
17,106,52.94755152733887
17,107,1.9779214549419843
17,108,7.674628965984618
17,109,36.946972211634275
17,110,0.0
17,111,63.91781747500172
17,112,5.759120869417071
17,113,7.609572298667247
17,114,23.5130464412653
17,115,173.34277533392626
17,116,14.848386721068218
17,117,28.007052705428215
18,0,117.92626881436037
18,1,52.53550457998665
18,2,48.93707078724885
18,3,59.86454730738788
18,4,0.0
18,5,81.41432254550357
18,6,19.47128873325079
18,7,36.73819460449087
18,8,0.0
18,9,0.0
18,10,68.54699075622919
18,11,0.0
18,12,40.00364186648824
18,13,29.00301869272054
18,14,250.35003881765667
18,15,51.37115276004287
18,16,11.203820067898924
18,17,66.49426832324757
18,18,86.98479016635517
18,19,23.37962780127339
18,20,22.48817883075495
18,21,16.20568300351595
18,22,9.147943801520281
18,23,36.082169904709986
18,24,0.0
18,25,0.0
18,26,282.8953525315742
18,27,17.255791775749227
18,28,36.56923545988508
18,29,0.0
18,30,0.0
18,31,87.35116906858843
18,32,46.28737485464695
18,33,92.69594933197826
18,34,33.01158593844589
18,35,63.701636559007454
18,36,0.0
18,37,0.0
18,38,39.28978031854222
18,39,133.61867573564848
18,40,38.05664261687503
18,41,96.35240575364708
18,42,22.007159247741964
18,43,22.9346687969894
18,44,53.53379034384778
18,45,0.0
18,46,70.27773680708863
18,47,25.979235260411265
18,48,0.0
18,49,17.417177071725405
18,50,22.819150907347872
18,51,34.317692066614356
18,52,22.77510421273525
18,53,0.0
18,54,69.975727401183
18,55,106.77520246401313
18,56,12.36057899998503
18,57,24.561116824650913
18,58,0.0
18,59,86.29372435942483
18,60,0.0
18,61,106.16600862455378
18,62,0.0
18,63,0.0
18,64,0.0
18,65,0.0
18,66,31.18048023753946
18,67,0.0
18,68,0.0
18,69,72.6761400002507
18,70,0.0
18,71,11.812477023075285
18,72,9.504431592100646
18,73,119.95889286457457
18,74,86.83379441594641
18,75,127.45269876978587
18,76,62.44746299846505
18,77,75.16703777837235
18,78,74.57614007264917
18,79,0.0
18,80,0.0
18,81,73.2110177976865
18,82,22.20216059727788
18,83,11.903994030491406
18,84,34.62740147643832
18,85,68.58961608281676
18,86,0.0
18,87,290.4287958260275
18,88,0.0
18,89,199.6327961316369
18,90,21.062731655689465
18,91,66.71750676438745
18,92,12.260178957767117
18,93,67.0521675671839
18,94,74.71748078943003
18,95,68.06741636665689
18,96,15.728727088188258
18,97,50.14216268336126
18,98,40.58047596363176
18,99,0.0
18,100,23.19505687960539
18,101,8.949558947634738
18,102,0.0
18,103,41.9265242542733
18,104,30.70622286771196
18,105,70.3422839986577
18,106,101.82603588863853
18,107,3.9959643788911023
18,108,9.54546952123662
18,109,57.97894142706835
18,110,0.0
18,111,144.06361897788494
18,112,6.513154245615533
18,113,9.041176531103929
18,114,31.5427387317019
18,115,209.51685934990738
18,116,51.36374198352688
18,117,30.609205253585742
19,0,108.0595062517574
19,1,18.95265740601828
19,2,84.99035597866757
19,3,48.217749886223736
19,4,0.0
19,5,48.421094990207116
19,6,19.003802176928303
19,7,42.608713051338135
19,8,0.0
19,9,0.0
19,10,76.45948162756044
19,11,0.0
19,12,34.02599285276868
19,13,26.42994932444773
19,14,91.81270268987359
19,15,40.3200450153823
19,16,12.763494227714812
19,17,57.660734478872875
19,18,78.13103392581704
19,19,50.3266948545834
19,20,21.388084023377065
19,21,15.152375210403697
19,22,8.105243069210635
19,23,21.079470890232944
19,24,0.0
19,25,0.0
19,26,101.00500899090575
19,27,17.412211055515336
19,28,32.38502923749641
19,29,0.0
19,30,0.0
19,31,67.51752409240959
19,32,26.99856160814244
19,33,63.45817114129837
19,34,35.105383763159075
19,35,41.42176595121859
19,36,0.0
19,37,0.0
19,38,44.16633824825572
19,39,72.31673528813685
19,40,42.802128900570885
19,41,135.49516419395388
19,42,44.14106019266728
19,43,41.83510908253859
19,44,81.88496344375032
19,45,0.0
19,46,35.24121852229832
19,47,26.03118087262247
19,48,0.0
19,49,17.114672774760695
19,50,17.978872989505035
19,51,17.961964750617597
19,52,26.20961462275087
19,53,0.0
19,54,99.87210846067893
19,55,90.56213286671263
19,56,38.91815518424745
19,57,12.016355661888538
19,58,0.0
19,59,116.60621316545264
19,60,0.0
19,61,76.39442990299654
19,62,0.0
19,63,0.0
19,64,0.0
19,65,0.0
19,66,26.263157796059808
19,67,0.0
19,68,0.0
19,69,82.39998505914284
19,70,0.0
19,71,13.086109784873495
19,72,9.811335104902502
19,73,120.35209222425901
19,74,116.88340617564475
19,75,89.26396602771742
19,76,59.41155038345998
19,77,79.25634245014976
19,78,53.97141365151374
19,79,0.0
19,80,0.0
19,81,147.87554293294264
19,82,18.426155519477277
19,83,23.637863941491577
19,84,46.61696118573495
19,85,20.538306954485055
19,86,0.0
19,87,73.38941211247915
19,88,0.0
19,89,175.9103332904009
19,90,12.54687154204879
19,91,80.09853900957006
19,92,17.326314510445815
19,93,48.3782113601336
19,94,46.99844934616682
19,95,40.255657905822986
19,96,21.5835118666864
19,97,35.51083091852564
19,98,43.488402278491876
19,99,0.0
19,100,23.976382671303888
19,101,6.751913025841807
19,102,0.0
19,103,45.17249746086262
19,104,75.50361499005358
19,105,83.38550356485374
19,106,73.98078979496084
19,107,3.5414004982512277
19,108,11.581566303337462
19,109,46.87727282189604
19,110,0.0
19,111,147.19417392162055
19,112,27.572366490641524
19,113,21.591891098342867
19,114,26.88005587528052
19,115,447.4203815196563
19,116,22.01073676923892
19,117,51.38457121819285
20,0,54.9220597218881
20,1,19.40065347725076
20,2,47.16604339909515
20,3,45.661524918073724
20,4,0.0
20,5,82.95258803164383
20,6,24.126709368400974
20,7,24.98142193201441
20,8,0.0
20,9,0.0
20,10,69.82585432686307
20,11,0.0
20,12,54.032800962857074
20,13,21.07326679864256
20,14,95.10717082370076
20,15,28.951075984038045
20,16,10.112927850809957
20,17,68.08666254085291
20,18,115.6376352678371
20,19,17.959184926385024
20,20,22.1688305106106
20,21,31.078210283393457
20,22,7.178183291284248
20,23,26.759919851827775
20,24,0.0
20,25,0.0
20,26,137.63129876841344
20,27,24.75060938991754
20,28,22.04633632607508
20,29,0.0
20,30,0.0
20,31,69.2695909854378
20,32,26.897708196027065
20,33,87.74635543520336
20,34,35.35525024052955
20,35,37.28250676364088
20,36,0.0
20,37,0.0
20,38,33.03111984177713
20,39,66.41839401922522
20,40,36.2570868094959
20,41,94.52356936541666
20,42,28.47014991609289
20,43,15.80226174897045
20,44,55.71530200088872
20,45,0.0
20,46,47.80617323075954
20,47,37.17605568642993
20,48,0.0
20,49,18.835394728824713
20,50,18.51782666387375
20,51,22.412254926330114
20,52,27.990056750971515
20,53,0.0
20,54,62.956247414298566
20,55,121.61819934181761
20,56,11.60366867707076
20,57,20.496963825549265
20,58,0.0
20,59,86.79715225827043
20,60,0.0
20,61,103.6290083880289
20,62,0.0
20,63,0.0
20,64,0.0
20,65,0.0
20,66,137.8770376798029
20,67,0.0
20,68,0.0
20,69,70.34998023102165
20,70,0.0
20,71,16.423612309033484
20,72,37.49798051810184
20,73,80.84561880374811
20,74,63.66609957217598
20,75,70.17747677448114
20,76,79.66822911220594
20,77,104.06353768055298
20,78,39.983884103477855
20,79,0.0
20,80,0.0
20,81,48.03429735098693
20,82,18.370899282597698
20,83,20.530810679413474
20,84,24.105160215748025
20,85,24.921184539443505
20,86,0.0
20,87,50.97559641584702
20,88,0.0
20,89,196.15476227539003
20,90,15.393744080769197
20,91,61.087482017030254
20,92,12.38222057087565
20,93,29.604885157757952
20,94,80.35151472149713
20,95,67.12664375103257
20,96,19.037741238374032
20,97,66.635118884476
20,98,46.3281219873338
20,99,0.0
20,100,27.031938264402807
20,101,5.686213011749177
20,102,0.0
20,103,37.19518217517352
20,104,36.272374469041644
20,105,48.581019428912064
20,106,52.67623150057078
20,107,1.9352098143015806
20,108,8.384336422464255
20,109,40.68586541297736
20,110,0.0
20,111,71.34605358973141
20,112,6.634390050708469
20,113,24.78858807621349
20,114,50.00360649929406
20,115,271.6991784919101
20,116,24.279630513140642
20,117,34.00580644400833
